location_id,date,number_confirmed_cases
Canada (Saskatchewan),3/12/20,0
Central African Republic,3/12/20,0
Chad,3/12/20,0
Chile,3/12/20,23
China (Anhui),3/12/20,990
China (Beijing),3/12/20,435
China (Chongqing),3/12/20,576
China (Fujian),3/12/20,296
China (Gansu),3/12/20,127
China (Guangdong),3/12/20,1356
China (Guangxi),3/12/20,252
China (Guizhou),3/12/20,146
China (Hainan),3/12/20,168
China (Hebei),3/12/20,318
China (Heilongjiang),3/12/20,482
China (Henan),3/12/20,1273
China (Hong Kong),3/12/20,129
China (Hubei),3/12/20,67781
China (Hunan),3/12/20,1018
China (Inner Mongolia),3/12/20,75
China (Jiangsu),3/12/20,631
China (Jiangxi),3/12/20,935
China (Jilin),3/12/20,93
China (Liaoning),3/12/20,125
China (Macau),3/12/20,10
China (Ningxia),3/12/20,75
China (Qinghai),3/12/20,18
China (Shaanxi),3/12/20,245
China (Shandong),3/12/20,760
China (Shanghai),3/12/20,344
China (Shanxi),3/12/20,133
China (Sichuan),3/12/20,539
China (Tianjin),3/12/20,136
China (Tibet),3/12/20,1
China (Xinjiang),3/12/20,76
China (Yunnan),3/12/20,174
China (Zhejiang),3/12/20,1215
Colombia,3/12/20,9
Congo (Brazzaville),3/12/20,0
Congo (Kinshasa),3/12/20,1
Costa Rica,3/12/20,22
Cote d'Ivoire,3/12/20,1
Croatia,3/12/20,19
Diamond Princess,3/12/20,706
Cuba,3/12/20,3
Cyprus,3/12/20,6
Czechia,3/12/20,94
Denmark (Faroe Islands),3/12/20,2
Denmark (Greenland),3/12/20,0
Denmark,3/12/20,615
Djibouti,3/12/20,0
Dominican Republic,3/12/20,5
Ecuador,3/12/20,17
Egypt,3/12/20,67
El Salvador,3/12/20,0
Equatorial Guinea,3/12/20,0
Eritrea,3/12/20,0
Estonia,3/12/20,16
Eswatini,3/12/20,0
Ethiopia,3/12/20,0
Fiji,3/12/20,0
Finland,3/12/20,59
France (French Guiana),3/12/20,5
France (French Polynesia),3/12/20,0
France (Guadeloupe),3/12/20,0
France (Mayotte),3/12/20,0
France (New Caledonia),3/12/20,0
France (Reunion),3/12/20,1
France (Saint Barthelemy),3/12/20,1
France (St Martin),3/12/20,2
France (Martinique),3/12/20,3
France,3/12/20,2281
Gabon,3/12/20,0
Gambia,3/12/20,0
Georgia,3/12/20,24
Germany,3/12/20,2078
Ghana,3/12/20,0
Greece,3/12/20,99
Guatemala,3/12/20,0
Guinea,3/12/20,0
Guyana,3/12/20,1
Haiti,3/12/20,0
Holy See,3/12/20,1
Honduras,3/12/20,2
Hungary,3/12/20,13
Iceland,3/12/20,103
India,3/12/20,73
Indonesia,3/12/20,34
Iran,3/12/20,10075
Iraq,3/12/20,71
Ireland,3/12/20,43
Israel,3/12/20,100
Italy,3/12/20,12462
Jamaica,3/12/20,2
Japan,3/12/20,639
Jordan,3/12/20,1
Kazakhstan,3/12/20,0
Kenya,3/12/20,0
"Korea, South",3/12/20,7869
Kuwait,3/12/20,80
Kyrgyzstan,3/12/20,0
Latvia,3/12/20,10
Lebanon,3/12/20,61
Liberia,3/12/20,0
Liechtenstein,3/12/20,1
Lithuania,3/12/20,3
Luxembourg,3/12/20,19
Madagascar,3/12/20,0
Malaysia,3/12/20,149
Maldives,3/12/20,8
Malta,3/12/20,6
Mauritania,3/12/20,0
Mauritius,3/12/20,0
Mexico,3/12/20,12
Moldova,3/12/20,3
Monaco,3/12/20,2
Mongolia,3/12/20,1
Montenegro,3/12/20,0
Morocco,3/12/20,6
Namibia,3/12/20,0
Nepal,3/12/20,1
Netherlands (Aruba),3/12/20,0
Netherlands (Curacao),3/12/20,0
Netherlands (Sint Maarten),3/12/20,0
Netherlands,3/12/20,503
New Zealand,3/12/20,5
Nicaragua,3/12/20,0
Niger,3/12/20,0
Nigeria,3/12/20,2
North Macedonia,3/12/20,7
Norway,3/12/20,702
Oman,3/12/20,18
Pakistan,3/12/20,20
Panama,3/12/20,11
Papua New Guinea,3/12/20,0
Paraguay,3/12/20,5
Peru,3/12/20,15
Philippines,3/12/20,52
Poland,3/12/20,49
Portugal,3/12/20,59
Qatar,3/12/20,262
Romania,3/12/20,49
Russia,3/12/20,28
Rwanda,3/12/20,0
Saint Lucia,3/12/20,0
Saint Vincent and the Grenadines,3/12/20,0
San Marino,3/12/20,69
Saudi Arabia,3/12/20,45
Senegal,3/12/20,4
Serbia,3/12/20,19
Seychelles,3/12/20,0
Singapore,3/12/20,178
Slovakia,3/12/20,16
Slovenia,3/12/20,89
Somalia,3/12/20,0
South Africa,3/12/20,17
Spain,3/12/20,2277
Sri Lanka,3/12/20,2
Sudan,3/12/20,0
Suriname,3/12/20,0
Sweden,3/12/20,599
Switzerland,3/12/20,652
Taiwan*,3/12/20,49
Tanzania,3/12/20,0
Thailand,3/12/20,70
Togo,3/12/20,1
Trinidad and Tobago,3/12/20,0
Tunisia,3/12/20,7
Turkey,3/12/20,1
Uganda,3/12/20,0
Ukraine,3/12/20,1
United Arab Emirates,3/12/20,85
United Kingdom (Bermuda),3/12/20,0
United Kingdom (Cayman Islands),3/12/20,0
United Kingdom (Channel Islands),3/12/20,2
United Kingdom (Gibraltar),3/12/20,1
United Kingdom (Isle of Man),3/12/20,0
United Kingdom (Montserrat),3/12/20,0
United Kingdom,3/12/20,456
Uruguay,3/12/20,0
US,3/12/20,1663
Uzbekistan,3/12/20,0
Venezuela,3/12/20,0
Vietnam,3/12/20,39
Zambia,3/12/20,0
Zimbabwe,3/12/20,0
Canada (Diamond Princess),3/12/20,0
Dominica,3/12/20,0
Grenada,3/12/20,0
Mozambique,3/12/20,0
Syria,3/12/20,0
Timor-Leste,3/12/20,0
Belize,3/12/20,0
Canada (Recovered),3/12/20,0
Laos,3/12/20,0
Libya,3/12/20,0
West Bank and Gaza,3/12/20,30
Guinea-Bissau,3/12/20,0
Mali,3/12/20,0
Saint Kitts and Nevis,3/12/20,0
Canada (Northwest Territories),3/12/20,0
Canada (Yukon),3/12/20,0
Kosovo,3/12/20,0
Afghanistan,3/13/20,7
Albania,3/13/20,33
Algeria,3/13/20,26
Andorra,3/13/20,1
Angola,3/13/20,0
Antigua and Barbuda,3/13/20,1
Argentina,3/13/20,31
Armenia,3/13/20,8
Australia (Australian Capital Territory),3/13/20,1
Australia (New South Wales),3/13/20,92
Australia (Northern Territory),3/13/20,1
Australia (Queensland),3/13/20,35
Australia (South Australia),3/13/20,16
Australia (Tasmania),3/13/20,5
Australia (Victoria),3/13/20,36
Australia (Western Australia),3/13/20,14
Austria,3/13/20,504
Azerbaijan,3/13/20,15
Bahamas,3/13/20,0
Bahrain,3/13/20,195
Bangladesh,3/13/20,3
Barbados,3/13/20,0
Belarus,3/13/20,27
Belgium,3/13/20,559
Benin,3/13/20,0
Bhutan,3/13/20,1
Bolivia,3/13/20,3
Bosnia and Herzegovina,3/13/20,13
Brazil,3/13/20,151
Brunei,3/13/20,37
Bulgaria,3/13/20,23
Burkina Faso,3/13/20,2
Cabo Verde,3/13/20,0
Cambodia,3/13/20,5
Cameroon,3/13/20,2
Canada (Alberta),3/13/20,29
Canada (British Columbia),3/13/20,64
Canada (Grand Princess),3/13/20,2
Canada (Manitoba),3/13/20,4
Canada (New Brunswick),3/13/20,1
Canada (Newfoundland and Labrador),3/13/20,0
Canada (Nova Scotia),3/13/20,0
Canada (Ontario),3/13/20,74
Canada (Prince Edward Island),3/13/20,0
Canada (Quebec),3/13/20,17
Canada (Saskatchewan),3/13/20,2
Central African Republic,3/13/20,0
Chad,3/13/20,0
Chile,3/13/20,43
China (Anhui),3/13/20,990
China (Beijing),3/13/20,436
China (Chongqing),3/13/20,576
China (Fujian),3/13/20,296
China (Gansu),3/13/20,127
China (Guangdong),3/13/20,1356
China (Guangxi),3/13/20,252
China (Guizhou),3/13/20,146
China (Hainan),3/13/20,168
China (Hebei),3/13/20,318
China (Heilongjiang),3/13/20,482
China (Henan),3/13/20,1273
China (Hong Kong),3/13/20,134
China (Hubei),3/13/20,67786
China (Hunan),3/13/20,1018
China (Inner Mongolia),3/13/20,75
China (Jiangsu),3/13/20,631
China (Jiangxi),3/13/20,935
China (Jilin),3/13/20,93
China (Liaoning),3/13/20,125
China (Macau),3/13/20,10
China (Ningxia),3/13/20,75
China (Qinghai),3/13/20,18
China (Shaanxi),3/13/20,245
China (Shandong),3/13/20,760
China (Shanghai),3/13/20,346
China (Shanxi),3/13/20,133
China (Sichuan),3/13/20,539
China (Tianjin),3/13/20,136
China (Tibet),3/13/20,1
China (Xinjiang),3/13/20,76
China (Yunnan),3/13/20,174
China (Zhejiang),3/13/20,1215
Colombia,3/13/20,13
Congo (Brazzaville),3/13/20,0
Congo (Kinshasa),3/13/20,2
Costa Rica,3/13/20,23
Cote d'Ivoire,3/13/20,1
Croatia,3/13/20,32
Diamond Princess,3/13/20,706
Cuba,3/13/20,4
Cyprus,3/13/20,14
Czechia,3/13/20,141
Denmark (Faroe Islands),3/13/20,3
Denmark (Greenland),3/13/20,0
Denmark,3/13/20,801
Djibouti,3/13/20,0
Dominican Republic,3/13/20,5
Ecuador,3/13/20,17
Egypt,3/13/20,80
El Salvador,3/13/20,0
Equatorial Guinea,3/13/20,0
Eritrea,3/13/20,0
Estonia,3/13/20,79
Eswatini,3/13/20,0
Ethiopia,3/13/20,1
Fiji,3/13/20,0
Finland,3/13/20,155
France (French Guiana),3/13/20,5
France (French Polynesia),3/13/20,3
France (Guadeloupe),3/13/20,1
France (Mayotte),3/13/20,0
France (New Caledonia),3/13/20,0
France (Reunion),3/13/20,5
France (Saint Barthelemy),3/13/20,1
France (St Martin),3/13/20,2
France (Martinique),3/13/20,3
France,3/13/20,3661
Gabon,3/13/20,0
Gambia,3/13/20,0
Georgia,3/13/20,25
Germany,3/13/20,3675
Ghana,3/13/20,0
Greece,3/13/20,190
Guatemala,3/13/20,0
Guinea,3/13/20,1
Guyana,3/13/20,1
Haiti,3/13/20,0
Holy See,3/13/20,1
Honduras,3/13/20,2
Hungary,3/13/20,19
Iceland,3/13/20,134
India,3/13/20,82
Indonesia,3/13/20,69
Iran,3/13/20,11364
Iraq,3/13/20,101
Ireland,3/13/20,90
Israel,3/13/20,126
Italy,3/13/20,17660
Jamaica,3/13/20,8
Japan,3/13/20,701
Jordan,3/13/20,1
Kazakhstan,3/13/20,4
Kenya,3/13/20,1
"Korea, South",3/13/20,7979
Kuwait,3/13/20,80
Kyrgyzstan,3/13/20,0
Latvia,3/13/20,17
Lebanon,3/13/20,77
Liberia,3/13/20,0
Liechtenstein,3/13/20,1
Lithuania,3/13/20,6
Luxembourg,3/13/20,34
Madagascar,3/13/20,0
Malaysia,3/13/20,197
Maldives,3/13/20,9
Malta,3/13/20,12
Mauritania,3/13/20,0
Mauritius,3/13/20,0
Mexico,3/13/20,12
Moldova,3/13/20,6
Monaco,3/13/20,2
Mongolia,3/13/20,1
Montenegro,3/13/20,0
Morocco,3/13/20,7
Namibia,3/13/20,0
Nepal,3/13/20,1
Netherlands (Aruba),3/13/20,2
Netherlands (Curacao),3/13/20,0
Netherlands (Sint Maarten),3/13/20,0
Netherlands,3/13/20,804
New Zealand,3/13/20,5
Nicaragua,3/13/20,0
Niger,3/13/20,0
Nigeria,3/13/20,2
North Macedonia,3/13/20,14
Norway,3/13/20,996
Oman,3/13/20,19
Pakistan,3/13/20,28
Panama,3/13/20,27
Papua New Guinea,3/13/20,0
Paraguay,3/13/20,6
Peru,3/13/20,28
Philippines,3/13/20,64
Poland,3/13/20,68
Portugal,3/13/20,112
Qatar,3/13/20,320
Romania,3/13/20,89
Russia,3/13/20,45
Rwanda,3/13/20,0
Saint Lucia,3/13/20,0
Saint Vincent and the Grenadines,3/13/20,0
San Marino,3/13/20,80
Saudi Arabia,3/13/20,86
Senegal,3/13/20,10
Serbia,3/13/20,35
Seychelles,3/13/20,0
Singapore,3/13/20,200
Slovakia,3/13/20,32
Slovenia,3/13/20,141
Somalia,3/13/20,0
South Africa,3/13/20,24
Spain,3/13/20,5232
Sri Lanka,3/13/20,6
Sudan,3/13/20,1
Suriname,3/13/20,0
Sweden,3/13/20,814
Switzerland,3/13/20,1139
Taiwan*,3/13/20,50
Tanzania,3/13/20,0
Thailand,3/13/20,75
Togo,3/13/20,1
Trinidad and Tobago,3/13/20,0
Tunisia,3/13/20,16
Turkey,3/13/20,5
Uganda,3/13/20,0
Ukraine,3/13/20,3
United Arab Emirates,3/13/20,85
United Kingdom (Bermuda),3/13/20,0
United Kingdom (Cayman Islands),3/13/20,1
United Kingdom (Channel Islands),3/13/20,2
United Kingdom (Gibraltar),3/13/20,1
United Kingdom (Isle of Man),3/13/20,0
United Kingdom (Montserrat),3/13/20,0
United Kingdom,3/13/20,798
Uruguay,3/13/20,0
US,3/13/20,2179
Uzbekistan,3/13/20,0
Venezuela,3/13/20,0
Vietnam,3/13/20,47
Zambia,3/13/20,0
Zimbabwe,3/13/20,0
Canada (Diamond Princess),3/13/20,0
Dominica,3/13/20,0
Grenada,3/13/20,0
Mozambique,3/13/20,0
Syria,3/13/20,0
Timor-Leste,3/13/20,0
Belize,3/13/20,0
Canada (Recovered),3/13/20,0
Laos,3/13/20,0
Libya,3/13/20,0
West Bank and Gaza,3/13/20,31
Guinea-Bissau,3/13/20,0
Mali,3/13/20,0
Saint Kitts and Nevis,3/13/20,0
Canada (Northwest Territories),3/13/20,0
Canada (Yukon),3/13/20,0
Kosovo,3/13/20,0
Afghanistan,3/14/20,11
Albania,3/14/20,38
Algeria,3/14/20,37
Andorra,3/14/20,1
Angola,3/14/20,0
Antigua and Barbuda,3/14/20,1
Argentina,3/14/20,34
Armenia,3/14/20,18
Australia (Australian Capital Territory),3/14/20,1
Australia (New South Wales),3/14/20,112
Australia (Northern Territory),3/14/20,1
Australia (Queensland),3/14/20,46
Australia (South Australia),3/14/20,19
Australia (Tasmania),3/14/20,5
Australia (Victoria),3/14/20,49
Australia (Western Australia),3/14/20,17
Austria,3/14/20,655
Azerbaijan,3/14/20,15
Bahamas,3/14/20,0
Bahrain,3/14/20,210
Bangladesh,3/14/20,3
Barbados,3/14/20,0
Belarus,3/14/20,27
Belgium,3/14/20,689
Benin,3/14/20,0
Bhutan,3/14/20,1
Bolivia,3/14/20,10
Bosnia and Herzegovina,3/14/20,18
Brazil,3/14/20,151
Brunei,3/14/20,40
Bulgaria,3/14/20,41
Burkina Faso,3/14/20,2
Cabo Verde,3/14/20,0
Cambodia,3/14/20,7
Cameroon,3/14/20,2
Canada (Alberta),3/14/20,29
Canada (British Columbia),3/14/20,64
Canada (Grand Princess),3/14/20,2
Canada (Manitoba),3/14/20,4
Canada (New Brunswick),3/14/20,1
Canada (Newfoundland and Labrador),3/14/20,0
Canada (Nova Scotia),3/14/20,0
Canada (Ontario),3/14/20,79
Canada (Prince Edward Island),3/14/20,0
Canada (Quebec),3/14/20,17
Canada (Saskatchewan),3/14/20,2
Central African Republic,3/14/20,0
Chad,3/14/20,0
Chile,3/14/20,61
China (Anhui),3/14/20,990
China (Beijing),3/14/20,437
China (Chongqing),3/14/20,576
China (Fujian),3/14/20,296
China (Gansu),3/14/20,129
China (Guangdong),3/14/20,1356
China (Guangxi),3/14/20,252
China (Guizhou),3/14/20,146
China (Hainan),3/14/20,168
China (Hebei),3/14/20,318
China (Heilongjiang),3/14/20,482
China (Henan),3/14/20,1273
China (Hong Kong),3/14/20,140
China (Hubei),3/14/20,67790
China (Hunan),3/14/20,1018
China (Inner Mongolia),3/14/20,75
China (Jiangsu),3/14/20,631
China (Jiangxi),3/14/20,935
China (Jilin),3/14/20,93
China (Liaoning),3/14/20,125
China (Macau),3/14/20,10
China (Ningxia),3/14/20,75
China (Qinghai),3/14/20,18
China (Shaanxi),3/14/20,245
China (Shandong),3/14/20,760
China (Shanghai),3/14/20,353
China (Shanxi),3/14/20,133
China (Sichuan),3/14/20,539
China (Tianjin),3/14/20,136
China (Tibet),3/14/20,1
China (Xinjiang),3/14/20,76
China (Yunnan),3/14/20,174
China (Zhejiang),3/14/20,1227
Colombia,3/14/20,22
Congo (Brazzaville),3/14/20,0
Congo (Kinshasa),3/14/20,2
Costa Rica,3/14/20,26
Cote d'Ivoire,3/14/20,1
Croatia,3/14/20,38
Diamond Princess,3/14/20,706
Cuba,3/14/20,4
Cyprus,3/14/20,26
Czechia,3/14/20,189
Denmark (Faroe Islands),3/14/20,9
Denmark (Greenland),3/14/20,0
Denmark,3/14/20,827
Djibouti,3/14/20,0
Dominican Republic,3/14/20,11
Ecuador,3/14/20,28
Egypt,3/14/20,109
El Salvador,3/14/20,0
Equatorial Guinea,3/14/20,0
Eritrea,3/14/20,0
Estonia,3/14/20,115
Eswatini,3/14/20,1
Ethiopia,3/14/20,1
Fiji,3/14/20,0
Finland,3/14/20,225
France (French Guiana),3/14/20,5
France (French Polynesia),3/14/20,3
France (Guadeloupe),3/14/20,1
France (Mayotte),3/14/20,0
France (New Caledonia),3/14/20,0
France (Reunion),3/14/20,6
France (Saint Barthelemy),3/14/20,1
France (St Martin),3/14/20,2
France (Martinique),3/14/20,9
France,3/14/20,4469
Gabon,3/14/20,1
Gambia,3/14/20,0
Georgia,3/14/20,30
Germany,3/14/20,4585
Ghana,3/14/20,3
Greece,3/14/20,228
Guatemala,3/14/20,1
Guinea,3/14/20,1
Guyana,3/14/20,1
Haiti,3/14/20,0
Holy See,3/14/20,1
Honduras,3/14/20,2
Hungary,3/14/20,30
Iceland,3/14/20,156
India,3/14/20,102
Indonesia,3/14/20,96
Iran,3/14/20,12729
Iraq,3/14/20,110
Ireland,3/14/20,129
Israel,3/14/20,155
Italy,3/14/20,21157
Jamaica,3/14/20,8
Japan,3/14/20,773
Jordan,3/14/20,1
Kazakhstan,3/14/20,6
Kenya,3/14/20,1
"Korea, South",3/14/20,8086
Kuwait,3/14/20,104
Kyrgyzstan,3/14/20,0
Latvia,3/14/20,26
Lebanon,3/14/20,93
Liberia,3/14/20,0
Liechtenstein,3/14/20,4
Lithuania,3/14/20,8
Luxembourg,3/14/20,51
Madagascar,3/14/20,0
Malaysia,3/14/20,238
Maldives,3/14/20,10
Malta,3/14/20,18
Mauritania,3/14/20,1
Mauritius,3/14/20,0
Mexico,3/14/20,26
Moldova,3/14/20,12
Monaco,3/14/20,2
Mongolia,3/14/20,1
Montenegro,3/14/20,0
Morocco,3/14/20,17
Namibia,3/14/20,2
Nepal,3/14/20,1
Netherlands (Aruba),3/14/20,2
Netherlands (Curacao),3/14/20,1
Netherlands (Sint Maarten),3/14/20,0
Netherlands,3/14/20,959
New Zealand,3/14/20,6
Nicaragua,3/14/20,0
Niger,3/14/20,0
Nigeria,3/14/20,2
North Macedonia,3/14/20,14
Norway,3/14/20,1090
Oman,3/14/20,19
Pakistan,3/14/20,31
Panama,3/14/20,36
Papua New Guinea,3/14/20,0
Paraguay,3/14/20,6
Peru,3/14/20,38
Philippines,3/14/20,111
Poland,3/14/20,103
Portugal,3/14/20,169
Qatar,3/14/20,337
Romania,3/14/20,123
Russia,3/14/20,59
Rwanda,3/14/20,1
Saint Lucia,3/14/20,1
Saint Vincent and the Grenadines,3/14/20,1
San Marino,3/14/20,80
Saudi Arabia,3/14/20,103
Senegal,3/14/20,10
Serbia,3/14/20,46
Seychelles,3/14/20,2
Singapore,3/14/20,212
Slovakia,3/14/20,44
Slovenia,3/14/20,181
Somalia,3/14/20,0
South Africa,3/14/20,38
Spain,3/14/20,6391
Sri Lanka,3/14/20,10
Sudan,3/14/20,1
Suriname,3/14/20,1
Sweden,3/14/20,961
Switzerland,3/14/20,1359
Taiwan*,3/14/20,53
Tanzania,3/14/20,0
Thailand,3/14/20,82
Togo,3/14/20,1
Trinidad and Tobago,3/14/20,2
Tunisia,3/14/20,18
Turkey,3/14/20,5
Uganda,3/14/20,0
Ukraine,3/14/20,3
United Arab Emirates,3/14/20,85
United Kingdom (Bermuda),3/14/20,0
United Kingdom (Cayman Islands),3/14/20,1
United Kingdom (Channel Islands),3/14/20,2
United Kingdom (Gibraltar),3/14/20,1
United Kingdom (Isle of Man),3/14/20,0
United Kingdom (Montserrat),3/14/20,0
United Kingdom,3/14/20,1140
Uruguay,3/14/20,4
US,3/14/20,2727
Uzbekistan,3/14/20,0
Venezuela,3/14/20,2
Vietnam,3/14/20,53
Zambia,3/14/20,0
Zimbabwe,3/14/20,0
Canada (Diamond Princess),3/14/20,0
Dominica,3/14/20,0
Grenada,3/14/20,0
Mozambique,3/14/20,0
Syria,3/14/20,0
Timor-Leste,3/14/20,0
Belize,3/14/20,0
Canada (Recovered),3/14/20,0
Laos,3/14/20,0
Libya,3/14/20,0
West Bank and Gaza,3/14/20,35
Guinea-Bissau,3/14/20,0
Mali,3/14/20,0
Saint Kitts and Nevis,3/14/20,0
Canada (Northwest Territories),3/14/20,0
Canada (Yukon),3/14/20,0
Kosovo,3/14/20,0
Afghanistan,3/15/20,16
Albania,3/15/20,42
Algeria,3/15/20,48
Andorra,3/15/20,1
Angola,3/15/20,0
Antigua and Barbuda,3/15/20,1
Argentina,3/15/20,45
Armenia,3/15/20,26
Australia (Australian Capital Territory),3/15/20,1
Australia (New South Wales),3/15/20,134
Australia (Northern Territory),3/15/20,1
Australia (Queensland),3/15/20,61
Australia (South Australia),3/15/20,20
Australia (Tasmania),3/15/20,6
Australia (Victoria),3/15/20,57
Australia (Western Australia),3/15/20,17
Austria,3/15/20,860
Azerbaijan,3/15/20,23
Bahamas,3/15/20,0
Bahrain,3/15/20,214
Bangladesh,3/15/20,5
Barbados,3/15/20,0
Belarus,3/15/20,27
Belgium,3/15/20,886
Benin,3/15/20,0
Bhutan,3/15/20,1
Bolivia,3/15/20,10
Bosnia and Herzegovina,3/15/20,24
Brazil,3/15/20,162
Brunei,3/15/20,50
Bulgaria,3/15/20,51
Burkina Faso,3/15/20,3
Cabo Verde,3/15/20,0
Cambodia,3/15/20,7
Cameroon,3/15/20,2
Canada (Alberta),3/15/20,39
Canada (British Columbia),3/15/20,73
Canada (Grand Princess),3/15/20,2
Canada (Manitoba),3/15/20,4
Canada (New Brunswick),3/15/20,2
Canada (Newfoundland and Labrador),3/15/20,1
Canada (Nova Scotia),3/15/20,0
Canada (Ontario),3/15/20,104
Canada (Prince Edward Island),3/15/20,1
Canada (Quebec),3/15/20,24
Canada (Saskatchewan),3/15/20,2
Central African Republic,3/15/20,1
Chad,3/15/20,0
Chile,3/15/20,74
China (Anhui),3/15/20,990
China (Beijing),3/15/20,442
China (Chongqing),3/15/20,576
China (Fujian),3/15/20,296
China (Gansu),3/15/20,133
China (Guangdong),3/15/20,1360
China (Guangxi),3/15/20,252
China (Guizhou),3/15/20,146
China (Hainan),3/15/20,168
China (Hebei),3/15/20,318
China (Heilongjiang),3/15/20,482
China (Henan),3/15/20,1273
China (Hong Kong),3/15/20,145
China (Hubei),3/15/20,67794
China (Hunan),3/15/20,1018
China (Inner Mongolia),3/15/20,75
China (Jiangsu),3/15/20,631
China (Jiangxi),3/15/20,935
China (Jilin),3/15/20,93
China (Liaoning),3/15/20,125
China (Macau),3/15/20,10
China (Ningxia),3/15/20,75
China (Qinghai),3/15/20,18
China (Shaanxi),3/15/20,245
China (Shandong),3/15/20,760
China (Shanghai),3/15/20,353
China (Shanxi),3/15/20,133
China (Sichuan),3/15/20,539
China (Tianjin),3/15/20,136
China (Tibet),3/15/20,1
China (Xinjiang),3/15/20,76
China (Yunnan),3/15/20,174
China (Zhejiang),3/15/20,1231
Colombia,3/15/20,34
Congo (Brazzaville),3/15/20,1
Congo (Kinshasa),3/15/20,2
Costa Rica,3/15/20,27
Cote d'Ivoire,3/15/20,1
Croatia,3/15/20,49
Diamond Princess,3/15/20,706
Cuba,3/15/20,4
Cyprus,3/15/20,26
Czechia,3/15/20,253
Denmark (Faroe Islands),3/15/20,11
Denmark (Greenland),3/15/20,0
Denmark,3/15/20,864
Djibouti,3/15/20,0
Dominican Republic,3/15/20,11
Ecuador,3/15/20,28
Egypt,3/15/20,110
El Salvador,3/15/20,0
Equatorial Guinea,3/15/20,1
Eritrea,3/15/20,0
Estonia,3/15/20,171
Eswatini,3/15/20,1
Ethiopia,3/15/20,1
Fiji,3/15/20,0
Finland,3/15/20,244
France (French Guiana),3/15/20,7
France (French Polynesia),3/15/20,3
France (Guadeloupe),3/15/20,3
France (Mayotte),3/15/20,1
France (New Caledonia),3/15/20,0
France (Reunion),3/15/20,7
France (Saint Barthelemy),3/15/20,1
France (St Martin),3/15/20,2
France (Martinique),3/15/20,9
France,3/15/20,4499
Gabon,3/15/20,1
Gambia,3/15/20,0
Georgia,3/15/20,33
Germany,3/15/20,5795
Ghana,3/15/20,6
Greece,3/15/20,331
Guatemala,3/15/20,1
Guinea,3/15/20,1
Guyana,3/15/20,4
Haiti,3/15/20,0
Holy See,3/15/20,1
Honduras,3/15/20,3
Hungary,3/15/20,32
Iceland,3/15/20,171
India,3/15/20,113
Indonesia,3/15/20,117
Iran,3/15/20,13938
Iraq,3/15/20,116
Ireland,3/15/20,129
Israel,3/15/20,213
Italy,3/15/20,24747
Jamaica,3/15/20,10
Japan,3/15/20,839
Jordan,3/15/20,8
Kazakhstan,3/15/20,9
Kenya,3/15/20,3
"Korea, South",3/15/20,8162
Kuwait,3/15/20,112
Kyrgyzstan,3/15/20,0
Latvia,3/15/20,30
Lebanon,3/15/20,110
Liberia,3/15/20,0
Liechtenstein,3/15/20,4
Lithuania,3/15/20,12
Luxembourg,3/15/20,59
Madagascar,3/15/20,0
Malaysia,3/15/20,428
Maldives,3/15/20,13
Malta,3/15/20,21
Mauritania,3/15/20,1
Mauritius,3/15/20,0
Mexico,3/15/20,41
Moldova,3/15/20,23
Monaco,3/15/20,2
Mongolia,3/15/20,1
Montenegro,3/15/20,0
Morocco,3/15/20,28
Namibia,3/15/20,2
Nepal,3/15/20,1
Netherlands (Aruba),3/15/20,2
Netherlands (Curacao),3/15/20,1
Netherlands (Sint Maarten),3/15/20,0
Netherlands,3/15/20,1135
New Zealand,3/15/20,8
Nicaragua,3/15/20,0
Niger,3/15/20,0
Nigeria,3/15/20,2
North Macedonia,3/15/20,14
Norway,3/15/20,1221
Oman,3/15/20,22
Pakistan,3/15/20,53
Panama,3/15/20,43
Papua New Guinea,3/15/20,0
Paraguay,3/15/20,6
Peru,3/15/20,43
Philippines,3/15/20,140
Poland,3/15/20,119
Portugal,3/15/20,245
Qatar,3/15/20,401
Romania,3/15/20,131
Russia,3/15/20,63
Rwanda,3/15/20,1
Saint Lucia,3/15/20,2
Saint Vincent and the Grenadines,3/15/20,1
San Marino,3/15/20,101
Saudi Arabia,3/15/20,103
Senegal,3/15/20,24
Serbia,3/15/20,48
Seychelles,3/15/20,2
Singapore,3/15/20,226
Slovakia,3/15/20,54
Slovenia,3/15/20,219
Somalia,3/15/20,0
South Africa,3/15/20,51
Spain,3/15/20,7798
Sri Lanka,3/15/20,18
Sudan,3/15/20,1
Suriname,3/15/20,1
Sweden,3/15/20,1022
Switzerland,3/15/20,2200
Taiwan*,3/15/20,59
Tanzania,3/15/20,0
Thailand,3/15/20,114
Togo,3/15/20,1
Trinidad and Tobago,3/15/20,2
Tunisia,3/15/20,18
Turkey,3/15/20,6
Uganda,3/15/20,0
Ukraine,3/15/20,3
United Arab Emirates,3/15/20,98
United Kingdom (Bermuda),3/15/20,0
United Kingdom (Cayman Islands),3/15/20,1
United Kingdom (Channel Islands),3/15/20,3
United Kingdom (Gibraltar),3/15/20,1
United Kingdom (Isle of Man),3/15/20,0
United Kingdom (Montserrat),3/15/20,0
United Kingdom,3/15/20,1140
Uruguay,3/15/20,4
US,3/15/20,3499
Uzbekistan,3/15/20,1
Venezuela,3/15/20,10
Vietnam,3/15/20,56
Zambia,3/15/20,0
Zimbabwe,3/15/20,0
Canada (Diamond Princess),3/15/20,0
